Algorithm,k,Distance_Metric,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_6",17,euclidean,6,0.024633901491841217,0.11550534774455938,1.6059927157349445,0.17004140217562735,12.85491338578991,17,0.015654325485229492
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_7",17,euclidean,7,0.0280355714029392,0.11073368272189608,1.545039047392755,0.15891502561376483,12.460568354982117,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_8",17,euclidean,8,0.030065922952779323,0.12373854044056591,1.6156564736236134,0.16096244327341006,12.332760131116244,17,0.018097877502441406
"KMeansAlgorithm(k=17, Distance_Metric=euclidean)_9",17,euclidean,9,0.02712773870324703,0.11561461774937618,1.5783117911990892,0.16160131188309873,12.46010349232886,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_0",17,manhattan,0,0.044069799471579844,0.1378575874370834,1.6621048919230228,0.16736773984291659,12.705602928263206,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_1",17,manhattan,1,0.049726913020266335,0.1496412998994323,1.6492048642318746,0.1701650505014109,12.209453829786632,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_2",17,manhattan,2,0.05684802156431401,0.12967042088405634,1.5777939187639154,0.19493520368135772,13.241081284133713,17,0.015635251998901367
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_3",17,manhattan,3,0.051407401295570664,0.13342407260023115,1.6810575445892548,0.1720174219300399,12.316011985935823,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_4",17,manhattan,4,0.05671290777615725,0.1602229274913298,1.570083746735091,0.1628117004930695,12.023742004815949,17,0.015624761581420898
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_5",17,manhattan,5,0.038437812944050014,0.12190779783492575,1.6661057982144012,0.17462361682394445,12.797597645639085,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_6",17,manhattan,6,0.03571163077285492,0.12668340944595796,1.699438611139675,0.17533455249812865,12.724932324537095,17,0.016129255294799805
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_7",17,manhattan,7,0.05741881382073291,0.11753407741291463,1.6470542466515257,0.1466552594234209,11.716613860932128,17,0.0
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_8",17,manhattan,8,0.04446480551902107,0.11723138090734046,1.6236238702410566,0.17630597883437515,12.934251743585982,17,0.015626192092895508
"KMeansAlgorithm(k=17, Distance_Metric=manhattan)_9",17,manhattan,9,0.05872144284963066,0.15506761980536948,1.6363207148708836,0.17460599278947456,12.557305971358387,17,0.015611410140991211
"KMeansAlgorithm(k=17, Distance_Metric=clark)_0",17,clark,0,0.20971285038730533,0.16940449539527597,2.0496584286912416,0.12600630047156516,10.043478434371398,10,0.015609502792358398
"KMeansAlgorithm(k=17, Distance_Metric=clark)_1",17,clark,1,0.15772139202831625,0.15114980706745496,2.625293867218064,0.025808945056437962,14.222337366396985,6,0.01567983627319336
"KMeansAlgorithm(k=17, Distance_Metric=clark)_2",17,clark,2,0.17692375253645762,0.12920739007917617,2.512668219120398,0.11701407767889271,11.041322953713559,8,0.015584230422973633
"KMeansAlgorithm(k=17, Distance_Metric=clark)_3",17,clark,3,0.23415312516898015,0.13906035918808118,2.198079962984494,-0.015558498432330111,10.097137474408042,5,0.0
"KMeansAlgorithm(k=17, Distance_Metric=clark)_4",17,clark,4,0.11477182807900475,0.16189742596997356,2.251658589367431,0.018042074457152054,10.756411206295567,9,0.015633344650268555
"KMeansAlgorithm(k=17, Distance_Metric=clark)_5",17,clark,5,0.21756339429456611,0.1606549142710645,2.296088592995082,0.12532900369810795,14.083239650796026,5,0.015639066696166992
"KMeansAlgorithm(k=17, Distance_Metric=clark)_6",17,clark,6,0.09809976860958101,0.12388511785242205,2.3677611240443452,0.11402819281549657,18.76989287828815,4,0.0
"KMeansAlgorithm(k=17, Distance_Metric=clark)_7",17,clark,7,0.23992387046166133,0.16186685757089886,2.34021364321336,0.10513661709254345,11.842391704898185,7,0.015599489212036133
"KMeansAlgorithm(k=17, Distance_Metric=clark)_8",17,clark,8,0.11287489322362733,0.13233867602075203,2.5067866431330645,0.03288039224323232,12.378547292142365,8,0.015633583068847656
"KMeansAlgorithm(k=17, Distance_Metric=clark)_9",17,clark,9,0.1346485550827019,0.1696876415891584,2.5887676862673645,0.07637702076093647,16.05781645054901,4,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_0",18,euclidean,0,0.021612961343718387,0.11931568042143499,1.604307364813738,0.09771543993222218,10.828359232445093,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_1",18,euclidean,1,0.025914596478980603,0.1217307461998338,1.6637508097486848,0.1595933077574281,12.3807244929832,18,0.015620231628417969
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_2",18,euclidean,2,0.039815917910320464,0.10778732868589593,1.5568488524330606,0.16975347447878078,12.389410689431804,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_3",18,euclidean,3,0.020231531662299962,0.11871437510788635,1.6979980449276508,0.14559267936744846,11.527644916660806,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_4",18,euclidean,4,0.021953380481588618,0.1261467660266586,1.5638746574995237,0.11220933303608528,11.683648078541559,18,0.015727519989013672
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_5",18,euclidean,5,0.01722127466294639,0.10773742117394225,1.63301345821188,0.09591467852941649,10.752464782377917,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_6",18,euclidean,6,0.04104714340557723,0.12562901254343556,1.6398386296523457,0.14551864772165019,11.271343472810276,18,0.015586614608764648
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_7",18,euclidean,7,0.036367864283542294,0.13639939911728133,1.6055113672449375,0.16812372002004672,12.101271870346158,18,0.01609325408935547
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_8",18,euclidean,8,0.029323198687395583,0.12040469203328463,1.4567631197675048,0.10770697853298507,11.342666752190555,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=euclidean)_9",18,euclidean,9,0.02170037147892814,0.11264234675528863,1.6017061311396996,0.11798045369273578,11.653931561155341,18,0.015645742416381836
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_0",18,manhattan,0,0.06334541990244054,0.13145836942607486,1.6466053337015367,0.17838048804978554,11.874305347584318,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_1",18,manhattan,1,0.038232817275278566,0.12537409686175088,1.5929849856991023,0.18828394527412276,12.831218811666778,18,0.01868748664855957
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_2",18,manhattan,2,0.052228214329251295,0.13843078341151172,1.537454492674619,0.18031765377555709,12.683269202685135,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_3",18,manhattan,3,0.054902816064407764,0.13191224952577066,1.5391261886342962,0.18000306022452126,12.384371488365803,18,0.01557612419128418
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_4",18,manhattan,4,0.052430238993524225,0.12976992251244412,1.547180925544823,0.16006232798356168,11.647538792781482,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_5",18,manhattan,5,0.053368799651007166,0.1253909582660494,1.535974314008305,0.17614605355000987,12.230564446610245,18,0.015584230422973633
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_6",18,manhattan,6,0.03720938629011807,0.1049010639615613,1.7289004619337254,0.15404426049328945,11.896723877618424,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_7",18,manhattan,7,0.04728918306698109,0.12940825325331567,1.6217982689565371,0.1612460044885137,11.71531114461262,18,0.01566600799560547
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_8",18,manhattan,8,0.031302172978922876,0.09689008575840538,1.6324856905186858,0.17216663508998806,12.253878346683667,18,0.0
"KMeansAlgorithm(k=18, Distance_Metric=manhattan)_9",18,manhattan,9,0.04032860776442281,0.11503139346277794,1.532809277251421,0.1853739509473608,12.550296470693054,18,0.00569915771484375
"KMeansAlgorithm(k=18, Distance_Metric=clark)_0",18,clark,0,0.08341067320629729,0.1318100709032234,2.301116709833334,0.06403831506269546,10.930264264277342,7,0.01565384864807129
"KMeansAlgorithm(k=18, Distance_Metric=clark)_1",18,clark,1,0.0856737293415442,0.14264969836534888,2.3650372932396118,0.01479883746306163,10.639378093878442,8,0.0
"KMeansAlgorithm(k=18, Distance_Metric=clark)_2",18,clark,2,0.21097415156738472,0.1291884188107476,2.175220064799264,-0.05051068958247307,10.408904413684889,8,0.015594482421875
"KMeansAlgorithm(k=18, Distance_Metric=clark)_3",18,clark,3,0.038301990236653836,0.10904968859881291,2.2203878372537496,0.05928048812046907,12.528095673106442,7,0.021178007125854492
"KMeansAlgorithm(k=18, Distance_Metric=clark)_4",18,clark,4,0.17455966947737644,0.14213724143817208,2.2170761279207105,0.09891048031579887,14.595386721232067,6,0.014515161514282227
"KMeansAlgorithm(k=18, Distance_Metric=clark)_5",18,clark,5,0.09729857840550625,0.1275824081442548,2.312230618428597,0.08422717239736617,15.035278969669173,5,0.015683412551879883
"KMeansAlgorithm(k=18, Distance_Metric=clark)_6",18,clark,6,0.2395366525068556,0.16402407209171904,1.9682639764145666,0.028631514273318566,10.176196040679525,9,0.007812023162841797
"KMeansAlgorithm(k=18, Distance_Metric=clark)_7",18,clark,7,0.11895016034478172,0.12857980222059517,2.1753682029916996,0.013052038773789599,10.901462779751865,8,0.016033411026000977
"KMeansAlgorithm(k=18, Distance_Metric=clark)_8",18,clark,8,0.17214931973011507,0.16600401638047807,2.1732067834232165,0.026162146378536356,11.311100282421211,9,0.031267642974853516
"KMeansAlgorithm(k=18, Distance_Metric=clark)_9",18,clark,9,0.05142999619739366,0.09119135375720484,2.446203878153001,0.008670994220038671,9.867152107771938,7,0.031246185302734375
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_0",19,euclidean,0,0.024111656771733797,0.1208373923878079,1.5765191870949422,0.16413718004538638,11.339752326492262,19,0.0010144710540771484
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_1",19,euclidean,1,0.028997351090238464,0.12978837643512017,1.7049932903583622,0.16659712077316383,11.353853833673567,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_2",19,euclidean,2,0.03282931991825832,0.11340039957967404,1.5513236223225764,0.1582126890672517,11.226153841104027,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_3",19,euclidean,3,0.02212626794674609,0.10676197421876504,1.6035779514173985,0.09040140459226201,11.592257822780224,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_4",19,euclidean,4,0.024455204738572822,0.13021394168621672,1.6285294257555964,0.07002300715551879,9.796984355577681,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_5",19,euclidean,5,0.02023385053212214,0.11180582608083245,1.5076490401626206,0.1748877778180359,12.131018138818055,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_6",19,euclidean,6,0.022732536967200814,0.11976642839475819,1.57777182287331,0.06995139259997023,10.218046480295722,19,0.015661954879760742
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_7",19,euclidean,7,0.033140480342446925,0.1289452027949943,1.5700203667378119,0.1765449166462809,12.431834556272008,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_8",19,euclidean,8,0.016454235798263928,0.11368520722578211,1.5356130985510377,0.12114286875599126,11.51861430756927,19,0.019502878189086914
"KMeansAlgorithm(k=19, Distance_Metric=euclidean)_9",19,euclidean,9,0.017224609801384377,0.10875281756218551,1.5424839907903767,0.16011078005777507,11.549610361365731,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_0",19,manhattan,0,0.02522094499722613,0.12621276696561745,1.5033598331802154,0.20107020138763823,12.57116495458648,19,0.015619516372680664
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_1",19,manhattan,1,0.04786160102799099,0.14249328069106484,1.5912322323194377,0.19078089314764202,12.608688284952091,19,0.015665531158447266
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_2",19,manhattan,2,0.03712419466133137,0.12294781636907182,1.621525401110016,0.16568946742572724,11.685533882766569,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_3",19,manhattan,3,0.048502209896778906,0.137435486154616,1.6624042065359141,0.16361779779928817,11.463719351175609,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_4",19,manhattan,4,0.06104536127010603,0.10435754682720881,1.6103307936236466,0.15441535681643903,10.899455454720677,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_5",19,manhattan,5,0.029457150977748064,0.12083014184437249,1.53524301583048,0.18986796050590127,12.758716116883424,19,0.01568746566772461
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_6",19,manhattan,6,0.03798225337110939,0.13203104385693643,1.5912021496502706,0.1696465306156133,12.369889833738085,19,0.01565241813659668
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_7",19,manhattan,7,0.019631101374199808,0.10664433074418257,1.5126140997068978,0.19359868101374614,12.455384960054392,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_8",19,manhattan,8,0.04428939291006945,0.1300863640019775,1.6709765967007906,0.167442581541874,11.759696802961395,19,0.0
"KMeansAlgorithm(k=19, Distance_Metric=manhattan)_9",19,manhattan,9,0.028506107499208514,0.11352312867332932,1.593412335471098,0.1761814403166088,12.309144499385253,19,0.015614986419677734
"KMeansAlgorithm(k=19, Distance_Metric=clark)_0",19,clark,0,0.246160221601601,0.14643981328224948,2.3289951753765026,0.1541834921933007,14.288929729941664,5,0.014029264450073242
"KMeansAlgorithm(k=19, Distance_Metric=clark)_1",19,clark,1,0.1708998273720452,0.1501722016303931,1.9651682611791228,0.08811219281048689,9.50361259745921,12,0.0157015323638916
"KMeansAlgorithm(k=19, Distance_Metric=clark)_2",19,clark,2,0.22321868592988936,0.15577873905644032,1.8915092891532854,0.1450244674407906,13.427766924079707,7,0.015584945678710938
"KMeansAlgorithm(k=19, Distance_Metric=clark)_3",19,clark,3,0.18341303334587772,0.1439337006612933,1.9865642920749131,0.0180680614310098,9.576173912717586,11,0.0
"KMeansAlgorithm(k=19, Distance_Metric=clark)_4",19,clark,4,0.09540151057870816,0.14659456687891895,2.1014378405379857,0.01626770051035968,9.469163958297159,11,0.016071796417236328
"KMeansAlgorithm(k=19, Distance_Metric=clark)_5",19,clark,5,0.210111374183913,0.15299398054356317,2.211789995717259,-0.05517222362841806,8.900849730203436,9,0.0
"KMeansAlgorithm(k=19, Distance_Metric=clark)_6",19,clark,6,0.18604153216557984,0.15059560289316348,2.2081378850196476,0.03116880043627688,10.865127544851726,8,0.01566004753112793
"KMeansAlgorithm(k=19, Distance_Metric=clark)_7",19,clark,7,0.26795783757184194,0.1850572915237771,2.0370744418240965,0.13474050621092637,12.961464979263038,6,0.01563262939453125
"KMeansAlgorithm(k=19, Distance_Metric=clark)_8",19,clark,8,0.08204205558925157,0.13851629655842979,2.5563877944316116,0.059108466023382454,10.388789757852352,7,0.005512237548828125
"KMeansAlgorithm(k=19, Distance_Metric=clark)_9",19,clark,9,0.13838992710962372,0.17335615655489378,2.340322052178614,0.08224693843854346,13.376883275811743,6,0.01565837860107422
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_0",20,euclidean,0,0.020921723070598475,0.11278860440284864,1.6064198872853084,0.17408074013802047,11.306418769096114,20,0.01562976837158203
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_1",20,euclidean,1,0.03960603862710784,0.13955016114452032,1.4556926217973651,0.08263858448692338,11.58492102860922,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_2",20,euclidean,2,0.013816157957256029,0.10244341886641745,1.5975670407580147,0.12628728155137592,11.001285980045584,20,0.015023469924926758
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_3",20,euclidean,3,0.022640058214627046,0.11098889364200251,1.5574411003053379,0.17936750314435196,11.988091624689936,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_4",20,euclidean,4,0.022382112447896178,0.11943654375350349,1.5494716740363352,0.1672481150868908,11.900346800259712,20,0.01560831069946289
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_5",20,euclidean,5,0.01260975702950936,0.1086737553189537,1.5530031241508682,0.10891896777907745,10.83402496813943,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_6",20,euclidean,6,0.029611810077839633,0.11699949841346481,1.5341527843948657,0.1758988046005077,11.87627687828698,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_7",20,euclidean,7,0.020490293891026395,0.12268686787046668,1.6210247285078752,0.14198531910581952,10.32758056411003,19,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_8",20,euclidean,8,0.02856813803030837,0.1388798173208135,1.5855154331094228,0.16649515637687093,11.776206288850599,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=euclidean)_9",20,euclidean,9,0.02817558428942462,0.1189666475231155,1.503520937399224,0.15676577212517936,11.157627293118344,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_0",20,manhattan,0,0.03813403453695994,0.1329898745071776,1.5623399669532627,0.17481198352631025,11.971666369627561,19,0.015648603439331055
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_1",20,manhattan,1,0.036904712036518454,0.12681651535740002,1.5959437849913596,0.16697128406932746,11.434997267880602,20,0.005416154861450195
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_2",20,manhattan,2,0.03751681200646436,0.12795864931521547,1.5047621167940743,0.19100666023358237,12.639097641622941,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_3",20,manhattan,3,0.03396855082898231,0.12790930158568345,1.5725272694971815,0.17139345125936287,11.52415859845679,20,0.018136262893676758
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_4",20,manhattan,4,0.05904372797424558,0.17387307477838057,1.5630549356132024,0.187106569455737,12.244540659897348,20,0.015660762786865234
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_5",20,manhattan,5,0.03268890027537197,0.13513224134459614,1.5415535032918775,0.19150528155619057,12.692104351564547,20,0.0
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_6",20,manhattan,6,0.03998332109100484,0.12815585198038076,1.4811075531748845,0.17673751173870936,11.896124100182448,20,0.015624284744262695
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_7",20,manhattan,7,0.03867409005442773,0.13274664806638461,1.590985233403639,0.1844657760949864,11.931634853993652,20,0.007050037384033203
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_8",20,manhattan,8,0.032656917577083694,0.1210782482001017,1.6160245073601136,0.1772926802493516,11.892937786877669,20,0.015679359436035156
"KMeansAlgorithm(k=20, Distance_Metric=manhattan)_9",20,manhattan,9,0.03239195339013555,0.14526579032030926,1.5452600445154738,0.19400105861571157,12.503979138461679,20,0.01610255241394043
"KMeansAlgorithm(k=20, Distance_Metric=clark)_0",20,clark,0,0.03507609562204127,0.10070560056014542,2.628026146346982,0.0698574044449801,11.284364514511495,7,0.015641450881958008
"KMeansAlgorithm(k=20, Distance_Metric=clark)_1",20,clark,1,0.2090229653191246,0.12231696727020913,1.948474703184817,0.1486822743082342,11.940298716396171,8,0.01610732078552246
"KMeansAlgorithm(k=20, Distance_Metric=clark)_2",20,clark,2,0.20821424861394439,0.14187795692494226,1.6808650456256136,0.11219615323663625,8.252764078792186,15,0.0
"KMeansAlgorithm(k=20, Distance_Metric=clark)_3",20,clark,3,0.19683467707116153,0.14580785825512657,2.18008284577649,0.031376298600706176,10.58746101222637,9,0.01558828353881836
"KMeansAlgorithm(k=20, Distance_Metric=clark)_4",20,clark,4,0.212976764957783,0.14197696099598114,2.070765315351248,0.14060378036466536,12.674799518271557,8,0.019635438919067383
"KMeansAlgorithm(k=20, Distance_Metric=clark)_5",20,clark,5,0.24849320023447152,0.18531456967267904,2.0133947317242105,0.014917061963443449,9.012060269451343,11,0.016983985900878906
"KMeansAlgorithm(k=20, Distance_Metric=clark)_6",20,clark,6,0.21186841617159458,0.15551825515877854,2.439241531327979,0.005640833335449174,13.035749547012273,4,0.01564335823059082
"KMeansAlgorithm(k=20, Distance_Metric=clark)_7",20,clark,7,0.2907179768843829,0.16312095812089145,1.9871682423201484,0.12664937251598488,10.489453891982732,9,0.015624284744262695
"KMeansAlgorithm(k=20, Distance_Metric=clark)_8",20,clark,8,0.0917132109172086,0.1289881318671553,2.0673378136759952,0.032402191536695366,9.670353462374882,12,0.006554603576660156
"KMeansAlgorithm(k=20, Distance_Metric=clark)_9",20,clark,9,0.2211991042236454,0.15568825488094187,2.05707418145223,0.1263606937837694,11.80563463428198,8,0.015617609024047852
