Model,Dataset/Fold,Accuracy,Time,F1
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9262899262899262,1.3287274837493896,0.9261576713729823
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/6,0.9262899262899262,1.2303595542907715,0.9261576713729823
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/6,0.918918918918919,1.2480971813201904,0.9186438434079944
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.918918918918919,1.2348880767822266,0.9186438434079944
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/6,0.918918918918919,1.227837324142456,0.9186438434079944
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/6,0.6781326781326781,3.2684640884399414,0.646320554031938
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.6781326781326781,3.3486061096191406,0.646320554031938
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/6,0.6781326781326781,3.442796230316162,0.646320554031938
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/6,0.9226044226044227,1.5203077793121338,0.9224378160645762
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9226044226044227,1.1858601570129395,0.9224378160645762
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/6,0.9226044226044227,1.3204185962677002,0.9224378160645762
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/6,0.9361179361179361,1.3728399276733398,0.9360311230600176
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9361179361179361,1.318253755569458,0.9360311230600176
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/6,0.9361179361179361,1.2633733749389648,0.9360311230600176
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/6,0.6781326781326781,3.2978038787841797,0.646320554031938
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.6781326781326781,3.5117926597595215,0.646320554031938
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/6,0.6781326781326781,3.2854855060577393,0.646320554031938
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/6,0.9275184275184275,1.2370433807373047,0.9273965950318164
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9275184275184275,1.1670002937316895,0.9273965950318164
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/6,0.9275184275184275,1.3261113166809082,0.9273965950318164
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/6,0.9250614250614251,1.2484562397003174,0.9248610996553966
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.9250614250614251,1.265058994293213,0.9248610996553966
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/6,0.9250614250614251,1.2613296508789062,0.9248610996553966
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/6,0.6781326781326781,3.2508840560913086,0.646320554031938
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/6,0.6781326781326781,3.1303908824920654,0.646320554031938
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/6,0.6781326781326781,3.192124843597412,0.646320554031938
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,1.2880403995513916,0.35539934731527295
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,1.3866901397705078,0.35539934731527295
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,1.339829683303833,0.35539934731527295
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,1.4125089645385742,0.35539934731527295
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,1.235567569732666,0.35539934731527295
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,1.3843750953674316,0.35539934731527295
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/6,0.8685503685503686,3.3237366676330566,0.8660971268482557
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.8685503685503686,3.3766934871673584,0.8660971268482557
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/6,0.8685503685503686,3.130638599395752,0.8660971268482557
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,4.200866222381592,0.35539934731527295
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,4.06854248046875,0.35539934731527295
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,4.171421527862549,0.35539934731527295
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,3.942972183227539,0.35539934731527295
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,3.51977801322937,0.35539934731527295
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,4.252777338027954,0.35539934731527295
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/6,0.8439803439803439,9.106756687164307,0.8398655767775579
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.8439803439803439,9.042442798614502,0.8398655767775579
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/6,0.8439803439803439,9.183072090148926,0.8398655767775579
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,3.998258352279663,0.35539934731527295
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,4.174429655075073,0.35539934731527295
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,3.8053436279296875,0.35539934731527295
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,4.267613649368286,0.35539934731527295
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,4.191015243530273,0.35539934731527295
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,4.014967441558838,0.35539934731527295
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/6,0.8316953316953317,9.476945161819458,0.8265178183353203
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.8316953316953317,9.181358337402344,0.8265178183353203
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/6,0.8316953316953317,8.956149578094482,0.8265178183353203
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,4.096491098403931,0.35539934731527295
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,4.006608963012695,0.35539934731527295
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,3.956956624984741,0.35539934731527295
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/6,0.5196560196560197,4.010726451873779,0.35539934731527295
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.5196560196560197,4.005139589309692,0.35539934731527295
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/6,0.5196560196560197,3.9164481163024902,0.35539934731527295
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/6,0.8022113022113022,8.545031547546387,0.7937421580852004
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/6,0.8022113022113022,9.018893480300903,0.7937421580852004
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/6,0.8022113022113022,9.145509004592896,0.7937421580852004
"KNN, 1, euclidean_distance, equal_weight, majority_class",Mushroom/7,1.0,4.139996290206909,1.0
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,4.159010648727417,1.0
"KNN, 1, euclidean_distance, equal_weight, shepard",Mushroom/7,1.0,4.118030309677124,1.0
"KNN, 1, manhattan_distance, equal_weight, majority_class",Mushroom/7,1.0,4.01350212097168,1.0
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,4.071026086807251,1.0
"KNN, 1, manhattan_distance, equal_weight, shepard",Mushroom/7,1.0,2.4607677459716797,1.0
"KNN, 1, clark_distance, equal_weight, majority_class",Mushroom/7,1.0,9.115078926086426,1.0
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,9.663513898849487,1.0
"KNN, 1, clark_distance, equal_weight, shepard",Mushroom/7,1.0,9.311638355255127,1.0
"KNN, 3, euclidean_distance, equal_weight, majority_class",Mushroom/7,1.0,3.976121187210083,1.0
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,3.986628532409668,1.0
"KNN, 3, euclidean_distance, equal_weight, shepard",Mushroom/7,1.0,4.072399854660034,1.0
"KNN, 3, manhattan_distance, equal_weight, majority_class",Mushroom/7,1.0,3.988389730453491,1.0
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,3.4391632080078125,1.0
"KNN, 3, manhattan_distance, equal_weight, shepard",Mushroom/7,1.0,3.8148655891418457,1.0
"KNN, 3, clark_distance, equal_weight, majority_class",Mushroom/7,1.0,8.730658531188965,1.0
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,8.853885889053345,1.0
"KNN, 3, clark_distance, equal_weight, shepard",Mushroom/7,1.0,8.277672529220581,1.0
"KNN, 5, euclidean_distance, equal_weight, majority_class",Mushroom/7,1.0,3.9937429428100586,1.0
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,4.01849365234375,1.0
"KNN, 5, euclidean_distance, equal_weight, shepard",Mushroom/7,1.0,2.8129665851593018,1.0
"KNN, 5, manhattan_distance, equal_weight, majority_class",Mushroom/7,1.0,3.6802852153778076,1.0
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,4.044616222381592,1.0
"KNN, 5, manhattan_distance, equal_weight, shepard",Mushroom/7,1.0,4.040621280670166,1.0
"KNN, 5, clark_distance, equal_weight, majority_class",Mushroom/7,1.0,10.26786732673645,1.0
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,8.239946126937866,1.0
"KNN, 5, clark_distance, equal_weight, shepard",Mushroom/7,1.0,8.512559175491333,1.0
"KNN, 7, euclidean_distance, equal_weight, majority_class",Mushroom/7,1.0,4.1070334911346436,1.0
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,3.7914512157440186,1.0
"KNN, 7, euclidean_distance, equal_weight, shepard",Mushroom/7,1.0,4.079394578933716,1.0
"KNN, 7, manhattan_distance, equal_weight, majority_class",Mushroom/7,1.0,3.7834391593933105,1.0
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,4.055662631988525,1.0
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/7,1.0,3.8128788471221924,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/7,1.0,9.211910009384155,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/7,1.0,8.03487753868103,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/7,1.0,8.532537698745728,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/7,0.9199507389162561,4.125387668609619,0.9198257270561566
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9199507389162561,4.027765512466431,0.9198257270561566
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/7,0.9199507389162561,4.108193635940552,0.9198257270561566
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/7,0.9347290640394089,3.9666483402252197,0.9345977728664688
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9347290640394089,4.122617721557617,0.9345977728664688
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/7,0.9347290640394089,3.5958495140075684,0.9345977728664688
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/7,0.6822660098522167,8.763848781585693,0.651176024667485
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.6822660098522167,8.984205961227417,0.651176024667485
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/7,0.6822660098522167,8.697632789611816,0.651176024667485
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/7,0.9199507389162561,4.3137781620025635,0.9198257270561566
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9199507389162561,4.011263370513916,0.9198257270561566
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/7,0.9199507389162561,3.1384592056274414,0.9198257270561566
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/7,0.9359605911330049,2.7052571773529053,0.9358392719701647
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9359605911330049,2.218006134033203,0.9358392719701647
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/7,0.9359605911330049,3.731917381286621,0.9358392719701647
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/7,0.6822660098522167,9.126457691192627,0.651176024667485
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.6822660098522167,8.577796459197998,0.651176024667485
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/7,0.6822660098522167,9.018776416778564,0.651176024667485
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/7,0.9199507389162561,4.034178972244263,0.9198257270561566
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9199507389162561,4.127021551132202,0.9198257270561566
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/7,0.9199507389162561,3.9266152381896973,0.9198257270561566
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/7,0.9359605911330049,3.961483955383301,0.9358392719701647
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9359605911330049,3.917374610900879,0.9358392719701647
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/7,0.9359605911330049,3.9189157485961914,0.9358392719701647
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/7,0.6822660098522167,8.7002534866333,0.651176024667485
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.6822660098522167,8.017756938934326,0.651176024667485
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/7,0.6822660098522167,8.238461256027222,0.651176024667485
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/7,0.9199507389162561,3.8772096633911133,0.9198257270561566
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9199507389162561,4.0031797885894775,0.9198257270561566
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/7,0.9199507389162561,4.111735582351685,0.9198257270561566
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/7,0.9359605911330049,4.206515312194824,0.9358392719701647
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.9359605911330049,3.915161609649658,0.9358392719701647
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/7,0.9359605911330049,4.248363494873047,0.9358392719701647
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/7,0.6822660098522167,8.648631811141968,0.651176024667485
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/7,0.6822660098522167,8.01260256767273,0.651176024667485
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/7,0.6822660098522167,8.922970533370972,0.651176024667485
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.3446125984191895,0.3526645768025078
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.130202293395996,0.3526645768025078
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.142754316329956,0.3526645768025078
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.1739768981933594,0.3526645768025078
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1937298774719238,0.3526645768025078
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.1587202548980713,0.3526645768025078
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/7,0.8719211822660099,3.175917863845825,0.8693713986605055
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.8719211822660099,3.340752124786377,0.8693713986605055
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/7,0.8719211822660099,3.1918928623199463,0.8693713986605055
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.2387011051177979,0.3526645768025078
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1875221729278564,0.3526645768025078
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.1585371494293213,0.3526645768025078
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.1492912769317627,0.3526645768025078
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1315689086914062,0.3526645768025078
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.229114294052124,0.3526645768025078
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/7,0.8325123152709359,3.068343162536621,0.8269306610044217
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.8325123152709359,3.017854690551758,0.8269306610044217
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/7,0.8325123152709359,2.9118905067443848,0.8269306610044217
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.2121803760528564,0.3526645768025078
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1632053852081299,0.3526645768025078
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.1691088676452637,0.3526645768025078
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.2001667022705078,0.3526645768025078
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1105091571807861,0.3526645768025078
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.1331257820129395,0.3526645768025078
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/7,0.8054187192118226,2.9491755962371826,0.7967097604785802
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.8054187192118226,3.0095455646514893,0.7967097604785802
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/7,0.8054187192118226,2.9815804958343506,0.7967097604785802
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.3044030666351318,0.3526645768025078
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.1296582221984863,0.3526645768025078
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.1102783679962158,0.3526645768025078
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/7,0.5172413793103449,1.1345937252044678,0.3526645768025078
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.5172413793103449,1.268923282623291,0.3526645768025078
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/7,0.5172413793103449,1.272327184677124,0.3526645768025078
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/7,0.7697044334975369,3.1184475421905518,0.7552410794763641
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/7,0.7697044334975369,4.910217046737671,0.7552410794763641
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/7,0.7697044334975369,4.786420583724976,0.7552410794763641
"KNN, 1, euclidean_distance, equal_weight, majority_class",Mushroom/8,1.0,2.0095863342285156,1.0
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.8791308403015137,1.0
"KNN, 1, euclidean_distance, equal_weight, shepard",Mushroom/8,1.0,1.866724967956543,1.0
"KNN, 1, manhattan_distance, equal_weight, majority_class",Mushroom/8,1.0,1.8935105800628662,1.0
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,0.6417241096496582,1.0
"KNN, 1, manhattan_distance, equal_weight, shepard",Mushroom/8,1.0,0.8646256923675537,1.0
"KNN, 1, clark_distance, equal_weight, majority_class",Mushroom/8,1.0,2.6947195529937744,1.0
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,3.3909878730773926,1.0
"KNN, 1, clark_distance, equal_weight, shepard",Mushroom/8,1.0,3.460341691970825,1.0
"KNN, 3, euclidean_distance, equal_weight, majority_class",Mushroom/8,1.0,1.3480689525604248,1.0
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.3607184886932373,1.0
"KNN, 3, euclidean_distance, equal_weight, shepard",Mushroom/8,1.0,1.4887757301330566,1.0
"KNN, 3, manhattan_distance, equal_weight, majority_class",Mushroom/8,1.0,1.3781468868255615,1.0
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.3667054176330566,1.0
"KNN, 3, manhattan_distance, equal_weight, shepard",Mushroom/8,1.0,1.3738656044006348,1.0
"KNN, 3, clark_distance, equal_weight, majority_class",Mushroom/8,1.0,3.4347405433654785,1.0
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,3.9233832359313965,1.0
"KNN, 3, clark_distance, equal_weight, shepard",Mushroom/8,1.0,3.354095697402954,1.0
"KNN, 5, euclidean_distance, equal_weight, majority_class",Mushroom/8,1.0,1.2632853984832764,1.0
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.3125524520874023,1.0
"KNN, 5, euclidean_distance, equal_weight, shepard",Mushroom/8,1.0,1.4594545364379883,1.0
"KNN, 5, manhattan_distance, equal_weight, majority_class",Mushroom/8,1.0,1.3808765411376953,1.0
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.2854290008544922,1.0
"KNN, 5, manhattan_distance, equal_weight, shepard",Mushroom/8,1.0,1.3063328266143799,1.0
"KNN, 5, clark_distance, equal_weight, majority_class",Mushroom/8,1.0,3.3091726303100586,1.0
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,3.4297118186950684,1.0
"KNN, 5, clark_distance, equal_weight, shepard",Mushroom/8,1.0,3.254948854446411,1.0
"KNN, 7, euclidean_distance, equal_weight, majority_class",Mushroom/8,1.0,1.5202019214630127,1.0
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.347609043121338,1.0
"KNN, 7, euclidean_distance, equal_weight, shepard",Mushroom/8,1.0,1.4261443614959717,1.0
"KNN, 7, manhattan_distance, equal_weight, majority_class",Mushroom/8,1.0,1.4884543418884277,1.0
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,1.3329439163208008,1.0
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/8,1.0,1.289992332458496,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/8,1.0,3.5843288898468018,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/8,1.0,3.483351945877075,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/8,1.0,3.3428921699523926,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/8,0.9164619164619164,1.384549617767334,0.916373123982509
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9164619164619164,1.3040964603424072,0.916373123982509
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/8,0.9164619164619164,1.3337910175323486,0.916373123982509
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/8,0.9324324324324325,1.3907136917114258,0.9322808342445218
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9324324324324325,1.4780099391937256,0.9322808342445218
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/8,0.9324324324324325,1.403437614440918,0.9322808342445218
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/8,0.6805896805896806,3.8577585220336914,0.6489410001858011
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.6805896805896806,3.6156201362609863,0.6489410001858011
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/8,0.6805896805896806,3.5042824745178223,0.6489410001858011
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/8,0.918918918918919,1.3815338611602783,0.9188469447708577
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.918918918918919,1.3279099464416504,0.9188469447708577
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/8,0.918918918918919,1.4648396968841553,0.9188469447708577
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/8,0.9312039312039312,1.3311691284179688,0.931040935918454
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9312039312039312,1.425647258758545,0.931040935918454
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/8,0.9312039312039312,1.3557307720184326,0.931040935918454
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/8,0.6805896805896806,3.607487678527832,0.6489410001858011
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.6805896805896806,3.321985960006714,0.6489410001858011
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/8,0.6805896805896806,3.5307869911193848,0.6489410001858011
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/8,0.9250614250614251,1.4292829036712646,0.9250237586758269
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9250614250614251,1.4363837242126465,0.9250237586758269
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/8,0.9250614250614251,1.206322193145752,0.9250237586758269
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/8,0.9312039312039312,1.38134765625,0.931040935918454
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9312039312039312,1.2872931957244873,0.931040935918454
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/8,0.9312039312039312,1.2798950672149658,0.931040935918454
