Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_2",13,2.0,0.5,2,0.14531798812330637,0.2456380887692643,1.638983674135294,0.2496966939757041,1292.8375732081986,13,0.699373722076416
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_3",13,2.0,0.5,3,0.16702406780802145,0.2807896799681065,1.6191821447664982,0.23956804410034663,1264.7723739832156,13,0.896735668182373
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_4",13,2.0,0.5,4,0.1417045988462605,0.25696894096501727,1.6277703757748976,0.222861312157642,1225.7797863167164,13,0.5286266803741455
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_5",13,2.0,0.5,5,0.14184446185932947,0.2226136906764077,1.714439646015369,0.2220757754408387,1182.4876928556055,13,1.1302292346954346
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_6",13,2.0,0.5,6,0.16362940841621754,0.24629930057780272,1.6495711657873764,0.2253185197256782,1176.3291556240388,13,0.9186193943023682
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_7",13,2.0,0.5,7,0.13987121949041192,0.2425190494310834,1.6240765472532708,0.23279571219854794,1270.046003969657,13,1.2542357444763184
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_8",13,2.0,0.5,8,0.17950839611858513,0.3047116768286455,1.5990551822861931,0.23757085625114072,1277.8122201406534,13,0.49809765815734863
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_9",13,2.0,0.5,9,0.1227378946602626,0.27087028443592676,1.6432718453214326,0.21431447237134593,1362.3518697324944,13,0.4454660415649414
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_0",13,2.0,0.7,0,0.14440343786567125,0.26711407486091315,1.5837403426345722,0.23325083236193236,1274.4185042154895,13,0.6413486003875732
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_1",13,2.0,0.7,1,0.125803606851408,0.2507653517993249,1.5927565042478071,0.22226332433826607,1318.9200180161756,13,0.6431219577789307
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_2",13,2.0,0.7,2,0.14607675238792314,0.24610046262609134,1.6229227262197392,0.24461549765086768,1292.1025803654352,13,0.7721281051635742
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_3",13,2.0,0.7,3,0.1300483512802075,0.2600891393979441,1.5854745854096164,0.2477106542539109,1358.1680908690905,13,0.8550591468811035
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_4",13,2.0,0.7,4,0.13637055440549806,0.2541538225423182,1.6280222610324329,0.23464598591461477,1259.8964082072632,13,0.817765474319458
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_5",13,2.0,0.7,5,0.14770081182279834,0.24828047560093752,1.599209517147003,0.23916008052060977,1282.4661935580912,13,0.7424852848052979
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_6",13,2.0,0.7,6,0.13243317909647298,0.27426789660053685,1.573411808293365,0.24005311480891764,1402.5579545339094,13,0.8405804634094238
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_7",13,2.0,0.7,7,0.17919982782002022,0.3053072904649149,1.5890772805284057,0.2425188780631557,1303.125163757461,13,0.9022626876831055
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_8",13,2.0,0.7,8,0.11584444369321302,0.23479297325585324,1.6902603568915546,0.22455458932399638,1378.260297989483,13,0.6667749881744385
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_9",13,2.0,0.7,9,0.10001433053411349,0.22675280808816298,1.5784515397256746,0.21857359725401965,1382.4658879084006,13,0.7502231597900391
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_0",13,2.0,0.9,0,0.12290992950419696,0.24363449736602366,1.5568467596477846,0.2415758631405528,1362.6097239931987,13,1.3806512355804443
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_1",13,2.0,0.9,1,0.16127548771015884,0.28614385706950324,1.5839602254530631,0.24009068322247093,1280.0486155298004,13,1.0233612060546875
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_2",13,2.0,0.9,2,0.15909939405752271,0.2833190672965697,1.5452568099813102,0.24617911657445837,1289.4111395615728,13,0.9134609699249268
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_3",13,2.0,0.9,3,0.1030756010007564,0.23065163681384968,1.784339300332928,0.1842448962598422,1226.2160653525143,13,0.7072474956512451
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_4",13,2.0,0.9,4,0.12222902348146274,0.24828722757815122,1.5463987635881462,0.2400627072577209,1355.6154486346013,13,0.6027059555053711
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_5",13,2.0,0.9,5,0.14970442932805797,0.26443865586510235,1.641367341800079,0.23735010521479855,1263.6999209193114,13,0.901278018951416
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_6",13,2.0,0.9,6,0.15661469906100314,0.26861568775407996,1.6195097391568172,0.2258161581901779,1281.11072506126,13,0.827573299407959
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_7",13,2.0,0.9,7,0.13438575774794778,0.2456453700845606,1.7518328765806952,0.22405853066638884,1255.9847492260335,13,0.8054838180541992
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_8",13,2.0,0.9,8,0.14696822863613682,0.30034380948386896,1.5543069916653407,0.23697964862501988,1325.7509119796248,13,0.652470588684082
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_9",13,2.0,0.9,9,0.15005080128103016,0.24377208715212897,1.602457576788145,0.2456908625031745,1294.5376671080198,13,1.891845941543579
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_0",13,3.0,0.5,0,0.15509349814740717,0.256660096695294,1.5839742968231023,0.24012987320288084,1277.3181097550432,13,0.8869380950927734
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_1",13,3.0,0.5,1,0.15023420242702687,0.2586453070124518,1.6692425061705807,0.22177180354492798,1275.625995049418,13,1.156198263168335
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_2",13,3.0,0.5,2,0.1292047056898828,0.2685395450952311,1.6461098280866235,0.23838920080817214,1387.9909307678527,13,1.0024945735931396
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_3",13,3.0,0.5,3,0.18419387993172665,0.2972078110747052,1.5368642999650106,0.2647079855780812,1374.3389715482365,13,2.00067138671875
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_4",13,3.0,0.5,4,0.11738468985130765,0.24904464601001147,1.5651770142046784,0.23866445972525932,1393.7104663873122,13,0.578801155090332
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_5",13,3.0,0.5,5,0.11611499330326316,0.24876249832724578,1.6156176910325248,0.22902332980657508,1389.9049359024202,13,1.01824951171875
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_6",13,3.0,0.5,6,0.16220203394888433,0.2611051691070369,1.5578776074691625,0.2580844891914929,1352.8515303604418,13,1.0923240184783936
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_7",13,3.0,0.5,7,0.11864639864809261,0.23900640087582203,1.590261482147646,0.2408992240354203,1406.8590120300546,13,1.1649882793426514
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_8",13,3.0,0.5,8,0.15757496176254557,0.27881677997864523,1.6867433550760065,0.23722020295516683,1259.3468798591607,13,1.066533088684082
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_9",13,3.0,0.5,9,0.1807741820245856,0.3042261683462295,1.6518776506092723,0.25192384596649015,1316.4094153427652,13,0.8935601711273193
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_0",13,3.0,0.7,0,0.1329302650485154,0.28850545821678764,1.7750975205483295,0.2174711125739928,1329.6245282156392,13,1.1477341651916504
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_1",13,3.0,0.7,1,0.1415073845941364,0.23942572416308663,1.649876037579041,0.2368671366286561,1279.2651906263316,13,1.5607221126556396
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_2",13,3.0,0.7,2,0.11168728540968316,0.25158682234584506,1.7949142719582327,0.20980904881454546,1305.17193322148,13,0.7789707183837891
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_3",13,3.0,0.7,3,0.11078725642113448,0.24322631324767496,1.5394554504866613,0.23880369825511524,1391.9223966904278,13,1.0637311935424805
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_4",13,3.0,0.7,4,0.15741999114255245,0.27258085456535114,1.5906323183973623,0.24068483742071342,1278.901978611887,13,1.3365018367767334
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_5",13,3.0,0.7,5,0.1542489356487072,0.2724345097481331,1.668071356686429,0.24203881783901127,1261.1353440136272,13,1.044593334197998
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_6",13,3.0,0.7,6,0.12467614314108195,0.24666079827684245,1.7800930676965168,0.20824378755098444,1294.905944321794,13,0.9334676265716553
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_7",13,3.0,0.7,7,0.10284938807470125,0.20787439868101631,1.577756686432409,0.22368929972405832,1324.9795664428111,13,0.8993337154388428
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_8",13,3.0,0.7,8,0.11756189082991446,0.2543912575639858,1.6119745104382919,0.22088572679312315,1402.873034764639,13,2.557598352432251
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_9",13,3.0,0.7,9,0.14603652926700994,0.2388681769125776,1.6272565661769112,0.22077523393842893,1206.2381236007207,13,0.9243948459625244
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_0",13,3.0,0.9,0,0.13734866431763632,0.23765693552519426,1.634961838742889,0.22627758642476997,1216.801796567747,13,0.8805732727050781
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_1",13,3.0,0.9,1,0.11435795222275415,0.25684395118764475,1.5556521349968864,0.23488041967531922,1344.8870955018438,13,1.986299753189087
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_2",13,3.0,0.9,2,0.15691640314508418,0.2759852045734752,1.6425293827708338,0.2320376161273869,1263.3280238411082,13,0.7751851081848145
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_3",13,3.0,0.9,3,0.13365384086733337,0.2788832556768491,1.5017383964688873,0.2519856724953544,1401.0602877917613,13,1.695838212966919
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_4",13,3.0,0.9,4,0.17223780167663677,0.2865562523241342,1.50337079029253,0.2564773294524565,1358.375448734443,13,1.1606476306915283
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_5",13,3.0,0.9,5,0.10276113416347997,0.2474135590075341,1.5815852343284211,0.22371994885638263,1322.0806831375028,13,1.1216278076171875
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_6",13,3.0,0.9,6,0.1427337969924002,0.25993830484598607,1.6525574221633375,0.2354061144713598,1226.197876348884,13,1.149733543395996
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_7",13,3.0,0.9,7,0.1271186368633805,0.21169771288423672,1.7123189567290378,0.2108053606152213,1189.6529480896872,13,0.9662761688232422
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_8",13,3.0,0.9,8,0.12561918270631928,0.2613287358620593,1.5614039131977047,0.2088600944394651,1283.9915132763965,13,0.93345046043396
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_9",13,3.0,0.9,9,0.13588162368105947,0.23576766132752086,1.630844619302015,0.23408775988798,1269.6813927524965,13,0.9774091243743896
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_0",13,4.0,0.5,0,0.1054375990192489,0.22610910561521294,1.5238456697654248,0.22145556998143717,1303.0454972576001,13,1.0924053192138672
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_1",13,4.0,0.5,1,0.15490931570832567,0.27149525617363274,1.616423772808177,0.23633576096355247,1259.0018621292493,13,1.4212663173675537
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_2",13,4.0,0.5,2,0.11337002673433787,0.25733197809414865,1.6042490857989806,0.22444693968963714,1305.14639076731,13,1.8749971389770508
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_3",13,4.0,0.5,3,0.11542930009772952,0.24163800205214608,1.5735135500356807,0.23258859874352147,1391.206943242582,13,1.3440330028533936
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_4",13,4.0,0.5,4,0.11456868380530408,0.2259795661487004,1.56766293984429,0.2365297187437819,1327.5956545956824,13,1.0717260837554932
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_5",13,4.0,0.5,5,0.15822527762333155,0.26363092274958577,1.7600492529260485,0.2141690954645721,1256.9305048689628,13,1.183314561843872
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_6",13,4.0,0.5,6,0.10554274734962629,0.2376789126398969,1.5696880290008504,0.22829637586291712,1374.3711426934453,13,1.2518858909606934
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_7",13,4.0,0.5,7,0.12600006420616583,0.26679954073531603,1.6490772987740352,0.22878695927323692,1366.4149090199899,13,1.8848633766174316
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_8",13,4.0,0.5,8,0.1708264447912853,0.2868857558066728,1.6301610956707353,0.23699028360865818,1290.1062332345505,13,0.8077559471130371
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_9",13,4.0,0.5,9,0.1426130711418307,0.29396873732216183,1.6327077309824627,0.2405010030193148,1336.3034789682372,13,1.483299732208252
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_0",13,4.0,0.7,0,0.11311678535887644,0.25456764024327727,1.5998318193196952,0.21633631903659944,1385.00340467215,13,2.0555505752563477
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_1",13,4.0,0.7,1,0.13591564157776542,0.23403486110405716,1.6806972096291626,0.22660103097183398,1248.1330975176143,13,1.1720962524414062
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_2",13,4.0,0.7,2,0.11496911958899446,0.253388501641604,1.592418400965698,0.2248259757973976,1354.5591617741093,13,1.2140147686004639
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_3",13,4.0,0.7,3,0.10906194777779027,0.2573160559107299,1.5816434844672211,0.21646220827180765,1342.273249203547,13,1.2232956886291504
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_4",13,4.0,0.7,4,0.10494382054498942,0.23984850388354734,1.6732398005746765,0.22348623406954687,1330.5034954725172,13,1.7012104988098145
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_5",13,4.0,0.7,5,0.1384640182101177,0.2222407759052218,1.6499232539437625,0.20951147680346754,1202.2873539972852,13,1.289930820465088
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_6",13,4.0,0.7,6,0.1509370643808427,0.2548320629430868,1.6712385299997328,0.22986011117264196,1269.4453882936712,13,1.2919902801513672
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_7",13,4.0,0.7,7,0.15372322355473736,0.2671904683931025,1.5244006811813167,0.24227252910573174,1269.8179116060878,13,2.079477310180664
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_8",13,4.0,0.7,8,0.1294229030216767,0.21586818565830962,1.681358926939081,0.20821974306437108,1181.6520554263777,13,1.2704615592956543
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_9",13,4.0,0.7,9,0.11996115207430047,0.24832199746751454,1.582553138932038,0.2331619751916689,1388.701035979827,13,1.7578299045562744
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_0",13,4.0,0.9,0,0.11774477473355442,0.24613791626085824,1.7073279600952358,0.22536256922122083,1325.5292352996419,13,1.771923542022705
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_1",13,4.0,0.9,1,0.13346720756726538,0.2689117601882217,1.5375314998073113,0.24077030244705694,1393.709894998357,13,1.6857030391693115
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_2",13,4.0,0.9,2,0.10988703232367587,0.2550519062716484,1.5630207781146959,0.21371731914361475,1344.4465058469266,13,0.9814510345458984
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_3",13,4.0,0.9,3,0.12131570877686311,0.272846852752153,1.5621309932667014,0.23020213240596016,1324.1020241751476,13,2.985135078430176
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_4",13,4.0,0.9,4,0.13912137561962135,0.2395962312767331,1.5828496968946966,0.2388131056969116,1263.6205192456587,13,2.213198661804199
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_5",13,4.0,0.9,5,0.1321258668541881,0.22963757084479097,1.622249074636933,0.22900581854086072,1223.4732883102765,13,1.1908910274505615
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_6",13,4.0,0.9,6,0.11384078262622024,0.23487569985012305,1.5838519727833094,0.23489953435230196,1369.974962782744,13,1.3410401344299316
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_7",13,4.0,0.9,7,0.13246365345796643,0.2756157015509175,1.5839125878564344,0.23569422243710597,1386.8014881319325,13,1.1076109409332275
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_8",13,4.0,0.9,8,0.10143418151488962,0.21103828691947463,1.5678662198122093,0.22631033851081006,1276.9843401430696,13,1.3373863697052002
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_9",13,4.0,0.9,9,0.13597725373137345,0.24775593741195936,1.6960191668747184,0.21022122653409514,1235.0082613004288,13,1.1312415599822998
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_0",13,5.0,0.5,0,0.11233074516232965,0.24546086093521396,1.5353105479889975,0.23558193643324088,1390.7918829577463,13,1.20306396484375
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_1",13,5.0,0.5,1,0.15526631163945157,0.2553059176667864,1.589179880907125,0.23898346978557972,1284.030937172621,13,2.0397002696990967
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_2",13,5.0,0.5,2,0.10278646211056505,0.23461219177103113,1.6879421821213563,0.20527557661468643,1334.854539917906,13,1.094482421875
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_3",13,5.0,0.5,3,0.11895647334730101,0.23961275206056368,1.589071180369798,0.24089725215657148,1406.385329424585,13,1.8096730709075928
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_4",13,5.0,0.5,4,0.11155719834666085,0.2399802756485607,1.6582457649373965,0.23254496627510085,1373.906708491866,13,1.173924446105957
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_5",13,5.0,0.5,5,0.12862048119455347,0.253160637207025,1.700995685679027,0.1972461398078604,1306.5498063264483,13,2.2021677494049072
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_6",13,5.0,0.5,6,0.14562456390822873,0.2599021758091553,1.5691249642623737,0.2410503529403363,1284.4493526377057,13,1.5164406299591064
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_7",13,5.0,0.5,7,0.11094671275771643,0.2393383994831069,1.7254249545632439,0.22282659585605608,1298.1279867626213,13,1.3310644626617432
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_8",13,5.0,0.5,8,0.10377525192664439,0.24476664452775612,1.6175066611806217,0.21730600968355862,1347.7474670497463,13,2.542823553085327
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.5)_9",13,5.0,0.5,9,0.13208656709402877,0.23612243981871373,1.6346189900038248,0.22885960590238763,1255.496155594665,13,1.7655653953552246
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_0",13,5.0,0.7,0,0.1566153233941955,0.2777589555689129,1.6682005716282144,0.23843884660430384,1222.8742723643436,13,1.3397161960601807
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_1",13,5.0,0.7,1,0.13932465701635835,0.28506528498012607,1.508133956443409,0.24579307043356013,1401.2496484047247,13,1.3875486850738525
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_2",13,5.0,0.7,2,0.10721232110755409,0.2408442330137827,1.598804632672773,0.2269458854306379,1292.2122882691692,13,1.216456651687622
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_3",13,5.0,0.7,3,0.15821909323736008,0.279354119403352,1.5982045522834567,0.24223921953563832,1279.1354854809872,13,1.7187731266021729
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_4",13,5.0,0.7,4,0.11748679245367019,0.23463454969819866,1.6429933957971672,0.23726926903547704,1397.0428811220963,13,1.2908334732055664
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_5",13,5.0,0.7,5,0.1350978240107757,0.2754151509942358,1.6353677606653503,0.23343499800363054,1343.9250357553976,13,1.6780643463134766
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_6",13,5.0,0.7,6,0.1161965609216,0.24334781110851797,1.6928997996840924,0.22945598804755438,1364.6070215720597,13,1.2279391288757324
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_7",13,5.0,0.7,7,0.15413358442599231,0.26773727613857995,1.5812912112418205,0.25246994139378137,1298.0487665789062,13,2.0751631259918213
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_8",13,5.0,0.7,8,0.0964822011746532,0.2194835195435722,1.7322455163053205,0.20810593704945587,1241.3000258935647,13,1.2196786403656006
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.7)_9",13,5.0,0.7,9,0.1110311907286918,0.23423296969684962,1.6154767878089695,0.19968316766878003,1269.1492130280758,13,1.8802568912506104
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_0",13,5.0,0.9,0,0.1543464987969874,0.2716514884306338,1.6210582689333453,0.2448670091413787,1246.6110125639802,13,1.7213754653930664
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_1",13,5.0,0.9,1,0.17259166192454822,0.30620389325365516,1.5459212369696578,0.2307338159364526,1236.0017767088748,13,1.0307912826538086
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_2",13,5.0,0.9,2,0.1234320384832463,0.2506933954906483,1.5627223436003423,0.2421646896863908,1406.4563696817017,13,1.0288991928100586
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_3",13,5.0,0.9,3,0.09433486115935542,0.21291298210269147,1.6496622987079337,0.21701476450592172,1326.920455827942,13,2.3180065155029297
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_4",13,5.0,0.9,4,0.1568719741921355,0.2526636065704645,1.5849224480392141,0.25145492522070645,1292.7860262665993,13,1.9964962005615234
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_5",13,5.0,0.9,5,0.13470540667834027,0.3021020806766059,1.6182509512422567,0.2422830060272266,1348.1259428409073,13,1.4265761375427246
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_6",13,5.0,0.9,6,0.15989607117765398,0.26781528009700367,1.7061242099834029,0.24415526995892087,1193.194544291026,13,1.8492426872253418
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_7",13,5.0,0.9,7,0.1628237263611033,0.2774974660924472,1.5744013856574455,0.24596812208669316,1290.5438900534268,13,1.463775634765625
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_8",13,5.0,0.9,8,0.11073198402423702,0.2545356559302835,1.5119011569143412,0.23875461457957492,1328.2501958807982,13,1.8586056232452393
"FuzzyCMeans(n_clusters=13, fuzziness=5, rho=0.9)_9",13,5.0,0.9,9,0.14718389605843013,0.24513121541393257,1.600402685342056,0.23130010306277554,1287.6730880977238,13,1.046966552734375
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_0",13,6.0,0.5,0,0.11713165461181921,0.23389516581231498,1.5993228802177342,0.23443947886193714,1393.3733099435892,13,2.132490634918213
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_1",13,6.0,0.5,1,0.13439879354338627,0.23546194797564113,1.6653313285046663,0.21973843295558967,1242.6836516109445,13,1.3654403686523438
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_2",13,6.0,0.5,2,0.1293022615332761,0.22189951901063903,1.6062528785255987,0.24573790854244473,1246.131969190455,13,1.2338476181030273
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_3",13,6.0,0.5,3,0.10323742601397667,0.23580905172661804,1.5472986519675775,0.2297822077409515,1375.8337631209931,13,1.0028772354125977
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_4",13,6.0,0.5,4,0.14205085347739158,0.24623140627415713,1.5863879771547245,0.2480506869742983,1291.5178407920102,13,5.169452667236328
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_5",13,6.0,0.5,5,0.10119785021373355,0.23351050276849997,1.5665091977500045,0.22652264582745257,1367.944847768726,13,1.8424482345581055
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_6",13,6.0,0.5,6,0.10219184626727972,0.23711990551411377,1.563584082478217,0.2295603053375278,1391.029054507411,13,1.1738755702972412
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_7",13,6.0,0.5,7,0.11671581370325007,0.25073371584871607,1.6548341898859733,0.22524776337659624,1365.4394674167836,13,1.212364912033081
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_8",13,6.0,0.5,8,0.1027556699360759,0.2354249945187411,1.5519215220382507,0.2289837740889732,1389.2558940303336,13,1.908301591873169
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.5)_9",13,6.0,0.5,9,0.12064438570030672,0.26222881850378854,1.5532153338051435,0.23501753847349677,1376.3460645047724,13,1.480590581893921
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.7)_0",13,6.0,0.7,0,0.10189317141977586,0.23872950014199673,1.6448100925579499,0.20370701396815036,1363.7591845462553,13,1.4542515277862549
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.7)_1",13,6.0,0.7,1,0.1381686347032251,0.23885595122422565,1.724963035172864,0.22268361314300916,1251.9626435814903,13,1.2938883304595947
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.7)_2",13,6.0,0.7,2,0.14029850765688107,0.240993695824054,1.6293914160780423,0.2348079488005446,1231.8746605077558,13,1.659341812133789
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.7)_3",13,6.0,0.7,3,0.10176687632840352,0.22934791511156905,1.5669086794376634,0.22760753900942177,1366.124384302206,13,1.6904029846191406
"FuzzyCMeans(n_clusters=13, fuzziness=6, rho=0.7)_4",13,6.0,0.7,4,0.11179372871147923,0.24190181173899533,1.5466552858408877,0.23799926319880377,1371.4290927180577,13,1.139122486114502
