Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_3",11,9.0,0.7,3,0.5317730838725024,0.6594867425923611,1.4251592362210277,0.26337604563012057,2562.3293706745962,11,1.7206881046295166
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_4",11,9.0,0.7,4,0.6326706131942978,0.7080343980203513,1.4562560851303077,0.287319584693446,2593.940738244575,11,1.442063331604004
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_5",11,9.0,0.7,5,0.595116858290796,0.6920103270985106,1.4641789778462098,0.2657334137547763,2471.3813909644227,11,1.5010859966278076
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_6",11,9.0,0.7,6,0.5324378007732902,0.6585811395756758,1.4622691572278028,0.24802630461167716,2440.7859445777817,11,1.2445180416107178
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_7",11,9.0,0.7,7,0.5687196264239477,0.6762720261995976,1.3675372450925165,0.2736703620802584,2605.0288760734916,11,1.1092674732208252
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_8",11,9.0,0.7,8,0.4588206480506275,0.6207701336748193,1.4077547409535562,0.274132084998043,2423.233069859895,11,1.1905956268310547
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.7)_9",11,9.0,0.7,9,0.618548207655525,0.7104114110749413,1.3284138186166194,0.2986768714517129,2716.825382278008,11,1.3167188167572021
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_0",11,9.0,0.9,0,0.6185738954844995,0.7104128241846165,1.3280200731461884,0.2986813201851468,2716.673471407228,11,1.4246368408203125
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_1",11,9.0,0.9,1,0.6186119700701017,0.7103908785373586,1.328387427297323,0.2986649794111038,2716.7285576536215,11,0.9299798011779785
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_2",11,9.0,0.9,2,0.5925732910323034,0.6872271233694722,1.4380566763230291,0.2775640264902328,2596.7255580259975,11,1.2905786037445068
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_3",11,9.0,0.9,3,0.5833438184762426,0.6897785098814885,1.383312327414165,0.2812258737517763,2563.5358399093043,11,1.0275747776031494
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_4",11,9.0,0.9,4,0.5926300587689552,0.6872278838851449,1.4378945225320086,0.2775107266700424,2596.3475691132016,11,0.9672703742980957
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_5",11,9.0,0.9,5,0.6328363665417959,0.7095200318146581,1.380476757889117,0.29227774618795993,2635.8523187712394,11,1.0578923225402832
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_6",11,9.0,0.9,6,0.5835634597933721,0.690123998171554,1.3829906165723436,0.28125936034798915,2563.512329026327,11,1.3838887214660645
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_7",11,9.0,0.9,7,0.4881030594280355,0.6489656417238505,1.3613862161362151,0.28732077787267457,2490.9326551587205,11,1.4588172435760498
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_8",11,9.0,0.9,8,0.5273053503663155,0.6721259758025753,1.2641551510495517,0.3163064584445397,2587.8058150581833,11,0.998450756072998
"FuzzyCMeans(n_clusters=11, fuzziness=9, rho=0.9)_9",11,9.0,0.9,9,0.5718611050783031,0.6806276379549814,1.4394864408927708,0.27270111747504017,2558.703019099438,11,0.9869804382324219
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_0",13,1.5,0.5,0,0.588597161672432,0.708155278788607,1.2881601195707475,0.2934100365019298,2594.53793192597,13,1.025648593902588
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_1",13,1.5,0.5,1,0.6033107945424895,0.7047931674466142,1.3776002927798296,0.2781502873931261,2391.4220551542485,13,0.8621795177459717
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_2",13,1.5,0.5,2,0.5941953897446305,0.7132071090623301,1.2746175046037456,0.3002879754171732,2541.4745659767705,13,0.9285950660705566
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_3",13,1.5,0.5,3,0.5901121151766985,0.7092919476269028,1.2879298999409192,0.2935312732421196,2594.5176829054494,13,0.973388671875
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_4",13,1.5,0.5,4,0.603396587925347,0.7074461955761894,1.4470124967407456,0.2688863407505113,2204.2041773300116,13,1.4178943634033203
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_5",13,1.5,0.5,5,0.6152757282727146,0.7120491962562918,1.4841972973254831,0.2723293916208966,2342.88560378417,13,1.9846858978271484
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_6",13,1.5,0.5,6,0.6063664059368736,0.7163884553674124,1.3800361012464655,0.28627661564832113,2569.2644573550265,13,1.1602389812469482
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_7",13,1.5,0.5,7,0.6124895909469088,0.721146954590571,1.401403094169101,0.2871745207600513,2570.656104719434,13,0.9233267307281494
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_8",13,1.5,0.5,8,0.5759962916649584,0.7111825581192024,1.312157021808674,0.28871773607932333,2590.2432427021017,13,1.0770940780639648
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.5)_9",13,1.5,0.5,9,0.5883301098319127,0.7173662561342613,1.321046827417418,0.29256933853157746,2553.241268428098,13,0.8650388717651367
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_0",13,1.5,0.7,0,0.588902273340376,0.7085288167067771,1.2875362512628432,0.2934209099105969,2594.542760400147,13,1.0440325736999512
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_1",13,1.5,0.7,1,0.6250465914043649,0.7146789880966381,1.4034695943701645,0.28675356507447675,2517.717106143387,13,0.9070041179656982
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_2",13,1.5,0.7,2,0.5065299138898317,0.6640295101160939,1.424675609155779,0.28130464306478686,2243.5996066825096,13,1.0803649425506592
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_3",13,1.5,0.7,3,0.6261082376762639,0.7216856830668599,1.3558328737096932,0.2901473982691184,2546.55066627035,13,1.193854808807373
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_4",13,1.5,0.7,4,0.6016325059799733,0.7071031989798269,1.3907446917722157,0.2765076043225314,2358.327884478208,13,1.7973759174346924
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_5",13,1.5,0.7,5,0.656048183274194,0.7341345053929501,1.3602491706521234,0.3029587989065102,2496.744395943933,13,0.8396525382995605
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_6",13,1.5,0.7,6,0.5805787147981071,0.6973448376269944,1.4440328539575544,0.2670260868462223,2393.765583079187,13,1.0147764682769775
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_7",13,1.5,0.7,7,0.5650017166671907,0.7092965420188425,1.2784281669223732,0.31396568965441074,2415.7260646495174,13,2.161440372467041
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_8",13,1.5,0.7,8,0.5145767594230755,0.6762381541814263,1.419058488285288,0.2889490839019349,2250.1572729497625,13,1.7949905395507812
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.7)_9",13,1.5,0.7,9,0.5157256828994689,0.6809820714521574,1.354955537546042,0.29506559607361865,2324.2373283069155,13,1.682326316833496
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_0",13,1.5,0.9,0,0.575804369565734,0.7207472735873371,1.2286230541420997,0.32563718809552206,2490.985068666201,13,0.8938565254211426
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_1",13,1.5,0.9,1,0.6094205827657289,0.7113692602737761,1.3548639876951918,0.28739343847823895,2561.342029867062,13,2.143249750137329
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_2",13,1.5,0.9,2,0.5255827150983063,0.687518692442905,1.3438309076783104,0.2971602577958472,2316.0146832855626,13,1.218292236328125
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_3",13,1.5,0.9,3,0.5444236378391671,0.6877159767833444,1.342201538067207,0.29684449018875847,2269.2977940422493,13,1.1233727931976318
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_4",13,1.5,0.9,4,0.6282910674130069,0.715523408773882,1.3842165812178207,0.2878764261382808,2516.8809593906603,13,1.167337417602539
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_5",13,1.5,0.9,5,0.5503472630884334,0.7061485605974949,1.2517013816461806,0.3190147915700242,2542.803208485261,13,1.5723676681518555
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_6",13,1.5,0.9,6,0.4911863820382142,0.6638948027055117,1.4159569546363149,0.28269808344983866,2293.8864007906595,13,1.0512235164642334
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_7",13,1.5,0.9,7,0.5951174877438821,0.7108143073272392,1.3999541968837703,0.2772152414896573,2467.8306642477655,13,1.3883042335510254
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_8",13,1.5,0.9,8,0.6033605634110297,0.7122585809827497,1.3750354761522119,0.28964316118166583,2533.1435963299764,13,2.274829864501953
"FuzzyCMeans(n_clusters=13, fuzziness=1.5, rho=0.9)_9",13,1.5,0.9,9,0.6088827423775178,0.7189499655133198,1.4005061157439422,0.28666342987330995,2570.7598283914463,13,0.934044361114502
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_0",13,2.0,0.5,0,0.5431890496521905,0.703353127931959,1.336534969952692,0.31486912954075186,2351.8261648904136,13,0.7004382610321045
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_1",13,2.0,0.5,1,0.5867695050392945,0.6966894754314504,1.415032000657675,0.2664140369860166,2391.120327800186,13,0.6578884124755859
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_2",13,2.0,0.5,2,0.5582657948827467,0.6966341983584848,1.373897240057551,0.2803806350037827,2437.115463033307,13,0.7236692905426025
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_3",13,2.0,0.5,3,0.5072807283440585,0.6891437238224096,1.2439462093163034,0.3154907473560204,2466.4138381495454,13,0.7899496555328369
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_4",13,2.0,0.5,4,0.5832650935708715,0.6997004697841086,1.3906151078146916,0.273098343408903,2435.9127025331413,13,1.0814411640167236
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_5",13,2.0,0.5,5,0.6075414132165682,0.7078973567654097,1.3560573590648737,0.2800066951493088,2382.7622862790163,13,0.6952183246612549
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_6",13,2.0,0.5,6,0.5727302487138906,0.6969906165866951,1.44607119311951,0.2619995304891424,2260.4328202896495,13,0.926262617111206
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_7",13,2.0,0.5,7,0.590631588648038,0.6968209466500386,1.4004257302133958,0.2720899545965288,2356.0199165882927,13,0.8880226612091064
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_8",13,2.0,0.5,8,0.569724699770333,0.6935816116034967,1.46637939395028,0.25916747366620163,2250.6448565873966,13,0.9831135272979736
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.5)_9",13,2.0,0.5,9,0.5643036727672694,0.7025384488927161,1.340075963773485,0.3100520283427504,2389.4356984606543,13,1.3266003131866455
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_0",13,2.0,0.7,0,0.521248460462611,0.6782630357870952,1.297641810764388,0.306423463874904,2469.6560898567122,13,0.9618992805480957
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_1",13,2.0,0.7,1,0.589446909921335,0.7029094624972385,1.4477261907412555,0.2685815138767053,2393.8138067989958,13,1.2309904098510742
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_2",13,2.0,0.7,2,0.5596237670234839,0.7054329212378119,1.316909977434538,0.31292791630588207,2427.391618953505,13,0.4685945510864258
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_3",13,2.0,0.7,3,0.5890451944672397,0.6962061229344142,1.4015848220557463,0.2716505279133952,2355.860223725043,13,1.0557808876037598
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_4",13,2.0,0.7,4,0.5225205347180286,0.6898198917121611,1.3063346018132642,0.30105198364991526,2338.040258553936,13,0.7345738410949707
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_5",13,2.0,0.7,5,0.5679013611733308,0.6904168559455268,1.3748488502385732,0.274812174759919,2328.4940394184614,13,1.3468220233917236
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_6",13,2.0,0.7,6,0.5042741607402589,0.684717434726661,1.2593402741866524,0.3113391444250767,2515.746967427209,13,0.592273473739624
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_7",13,2.0,0.7,7,0.6269602130998032,0.7192642368810943,1.3621507138402118,0.2887092083805451,2345.48657944254,13,0.6379036903381348
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_8",13,2.0,0.7,8,0.5103918757444645,0.6775807451253103,1.3784253035978666,0.2938622954580481,2345.5237777323277,13,0.7864255905151367
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.7)_9",13,2.0,0.7,9,0.5448966585755566,0.7017748234875879,1.306935853239261,0.30927619197790207,2436.8421314422453,13,0.6197867393493652
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_0",13,2.0,0.9,0,0.6244804520986663,0.7126686621327124,1.3844100722448869,0.2873000492377324,2516.879681488677,13,0.6109144687652588
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_1",13,2.0,0.9,1,0.5375491868988769,0.6955031284163566,1.3303776988469285,0.30465531143501473,2435.2150593789,13,0.7359130382537842
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_2",13,2.0,0.9,2,0.49765754763417647,0.6718070114126088,1.3586241184555425,0.28957023071377314,2286.123876147941,13,1.023711919784546
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_3",13,2.0,0.9,3,0.6371869452903297,0.7316608294786691,1.3035326681139396,0.3026327390813249,2628.3276844443303,13,1.1219358444213867
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_4",13,2.0,0.9,4,0.60823361120995,0.7049173969186409,1.3462125858471987,0.28084745021343394,2379.9613501450353,13,0.8364953994750977
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_5",13,2.0,0.9,5,0.578595599566834,0.7007192482458242,1.3679123330805143,0.28390620736290256,2480.179169775645,13,1.2152700424194336
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_6",13,2.0,0.9,6,0.5604609237735241,0.678613282340969,1.423062184552431,0.26648355932486384,2393.0006598160894,13,1.345780611038208
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_7",13,2.0,0.9,7,0.6064670038502802,0.7158660425218892,1.3801775172965647,0.2863821391516962,2569.1997378266383,13,1.3326315879821777
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_8",13,2.0,0.9,8,0.5618549987189524,0.6902352235392689,1.4551665490832226,0.25831947005309763,2376.2246434043527,13,1.2166845798492432
"FuzzyCMeans(n_clusters=13, fuzziness=2, rho=0.9)_9",13,2.0,0.9,9,0.5780580981505201,0.7226998817549586,1.2537369758410197,0.3251602505284857,2491.9300764768345,13,0.545452356338501
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_0",13,3.0,0.5,0,0.598694795316925,0.7056333798577575,1.3811396075477238,0.28064308074853395,2343.813510449,13,1.2316884994506836
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_1",13,3.0,0.5,1,0.6085866170317974,0.7188012914414026,1.400769245175387,0.2866111144136029,2570.642130762484,13,1.9949421882629395
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_2",13,3.0,0.5,2,0.5965145467073423,0.7085028005743794,1.4114716570391839,0.27422856787349587,2401.250957648765,13,0.9659607410430908
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_3",13,3.0,0.5,3,0.6535595788851958,0.7273317867768891,1.3879221695542734,0.2938572333935253,2493.5238358972056,13,1.0446784496307373
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_4",13,3.0,0.5,4,0.6196035421800941,0.7235160277899944,1.3951604807050835,0.2892273495619352,2534.2317765253665,13,1.465775966644287
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_5",13,3.0,0.5,5,0.6379472150719963,0.7321667089605941,1.3028331952523087,0.30272728227175294,2628.297122247856,13,1.0493483543395996
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_6",13,3.0,0.5,6,0.64040013935816,0.7348278967182215,1.3228980024392785,0.3021791761693291,2629.7714863943233,13,1.0065326690673828
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_7",13,3.0,0.5,7,0.5479737093403144,0.6917440273541279,1.3796050363149204,0.2712986324449356,2436.732984905514,13,1.4153704643249512
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_8",13,3.0,0.5,8,0.563447504960823,0.7101577763163899,1.2351008930491583,0.3289970555959199,2503.30428898337,13,0.8999104499816895
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.5)_9",13,3.0,0.5,9,0.5880305619943743,0.7173098507125598,1.3192879087364346,0.29178451372189773,2552.9113829812527,13,1.2464921474456787
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_0",13,3.0,0.7,0,0.551288591171793,0.6900794451157733,1.3624103692351288,0.27672978125985,2534.1271553824595,13,1.242382526397705
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_1",13,3.0,0.7,1,0.6070359156330207,0.7034763698403013,1.4366540745446477,0.27353845917572833,2387.4332081776097,13,1.3708415031433105
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_2",13,3.0,0.7,2,0.6007897721531182,0.7108804289956581,1.339734492446143,0.28904748219960325,2463.450058610164,13,1.03704833984375
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_3",13,3.0,0.7,3,0.5798884104890109,0.6992284083461044,1.4151688828623095,0.2632552263162369,2250.022242896634,13,1.465148687362671
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_4",13,3.0,0.7,4,0.5952473266660837,0.6974738242148274,1.441210408256335,0.27223593404649665,2367.21431793241,13,1.2665917873382568
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_5",13,3.0,0.7,5,0.6384439177504794,0.7291174985705087,1.3509398858893948,0.29644593392518725,2509.025185599643,13,1.7099838256835938
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_6",13,3.0,0.7,6,0.6061905159216875,0.7152743770133049,1.382217670377403,0.28636709313848535,2568.925628556013,13,1.9530129432678223
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_7",13,3.0,0.7,7,0.6079366474550821,0.7040280253636307,1.43696231684831,0.27358299018861065,2387.449786045966,13,1.2189278602600098
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_8",13,3.0,0.7,8,0.6377183972151996,0.7318506278994628,1.3032628637359005,0.30259165794106746,2628.1858466743843,13,1.197021484375
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.7)_9",13,3.0,0.7,9,0.6075905656916449,0.7060384020446004,1.3757645719284355,0.2786119412901583,2389.5915055045148,13,1.4561550617218018
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_0",13,3.0,0.9,0,0.5320115883439664,0.6690343633801724,1.3840667921453151,0.26557413243301037,2250.6634820271966,13,0.9917755126953125
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_1",13,3.0,0.9,1,0.6073197614166047,0.7071436070520183,1.3987647082794008,0.2756270510038776,2387.9667302943526,13,3.835744619369507
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_2",13,3.0,0.9,2,0.6376224366832588,0.731548226484747,1.3051265910867178,0.3025386372036406,2627.926879824911,13,1.3518610000610352
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_3",13,3.0,0.9,3,0.6350579267155446,0.7252193668674489,1.3298874250758206,0.2967863542899198,2507.720802808817,13,1.0135979652404785
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_4",13,3.0,0.9,4,0.6115334783992933,0.7256125833551965,1.3021627490808394,0.3016082986195061,2543.4863380658935,13,1.4753515720367432
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_5",13,3.0,0.9,5,0.5795359641089746,0.6989891884926617,1.4156503640004072,0.2630653169935123,2249.6363362694633,13,1.3047261238098145
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_6",13,3.0,0.9,6,0.6010098418153192,0.7038955944454973,1.4539517845411383,0.26474542168282345,2208.772496204722,13,1.2574946880340576
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_7",13,3.0,0.9,7,0.6404706091619762,0.7349261811736119,1.3230176487455327,0.3021380452957878,2629.445415153991,13,1.2617988586425781
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_8",13,3.0,0.9,8,0.5067922193468386,0.6747757009020201,1.3429700754970253,0.28819065862101895,2435.2547756637005,13,1.1136605739593506
"FuzzyCMeans(n_clusters=13, fuzziness=3, rho=0.9)_9",13,3.0,0.9,9,0.5446134396205011,0.7068714553482779,1.2823519150202338,0.318572106461866,2548.7103350790044,13,1.3381540775299072
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_0",13,4.0,0.5,0,0.5121412400241534,0.6858226679596706,1.3342829195462367,0.30144753219962445,2482.5496978181677,13,2.2277965545654297
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_1",13,4.0,0.5,1,0.5932201333775043,0.7064821789977416,1.448974502245097,0.27050279505395686,2393.1466828388525,13,1.873579978942871
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_2",13,4.0,0.5,2,0.5632905413960206,0.6896873099032191,1.373862673466618,0.27176972623934886,2324.3269065332574,13,1.305776834487915
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_3",13,4.0,0.5,3,0.5179142183154429,0.6892955031648604,1.3090800677691508,0.30420864106126466,2393.385992465549,13,1.6819679737091064
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_4",13,4.0,0.5,4,0.6310188227948311,0.7240248306899518,1.3651128583082213,0.28939783520595963,2544.035419267355,13,1.5661563873291016
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_5",13,4.0,0.5,5,0.5831325055321371,0.698846295180841,1.4031649473191516,0.2704763437995255,2431.8806806287403,13,1.2403950691223145
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_6",13,4.0,0.5,6,0.6314691308024263,0.7241519099037548,1.3605925430374237,0.2900313681807527,2545.1219470992155,13,1.3766400814056396
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_7",13,4.0,0.5,7,0.5944032380151151,0.6983926312760821,1.4021417553326405,0.27722765372108205,2467.7760413708284,13,1.644881010055542
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_8",13,4.0,0.5,8,0.5451899992496876,0.7083086930918491,1.3020577460915372,0.31849352094505784,2549.4068869540156,13,1.366462230682373
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.5)_9",13,4.0,0.5,9,0.6081568067104393,0.7165954215257067,1.3810069541155592,0.28629974157072596,2568.1954454199686,13,1.0802879333496094
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_0",13,4.0,0.7,0,0.5328374580033239,0.6902487933862077,1.3403832016533932,0.29390861983992994,2420.8882111983053,13,1.1509137153625488
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_1",13,4.0,0.7,1,0.5934199017737235,0.7034438411590969,1.38267214985341,0.2703895119363124,2421.015405027918,13,1.165032148361206
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_2",13,4.0,0.7,2,0.5642999887381921,0.693618782309045,1.4539713238457515,0.2643793199405425,2405.9959768797967,13,2.6693978309631348
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_3",13,4.0,0.7,3,0.5995242415088277,0.7061601331867446,1.3389592819211136,0.28704030515549417,2537.352076010479,13,1.4612479209899902
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_4",13,4.0,0.7,4,0.543022093749084,0.7024413389544027,1.2672402970123875,0.31409016459997613,2539.0004740383642,13,1.5654215812683105
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_5",13,4.0,0.7,5,0.6375474233958706,0.7307436974068728,1.398623443530171,0.29187349310444183,2544.856076924749,13,1.21397066116333
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_6",13,4.0,0.7,6,0.564299947305569,0.693928204758244,1.4553319022480247,0.2642165786278363,2405.5874164399324,13,1.2628166675567627
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_7",13,4.0,0.7,7,0.5967891440855233,0.7074028170455156,1.3896441283320462,0.2763959170024086,2459.0020394894686,13,1.284813642501831
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_8",13,4.0,0.7,8,0.5726682443568946,0.7168611926223214,1.2512121838256471,0.32818032693407945,2470.9303111475037,13,1.4355459213256836
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.7)_9",13,4.0,0.7,9,0.5122875177095156,0.6725657491955386,1.3480101183528117,0.28996482382106753,2232.080054918309,13,2.162471294403076
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_0",13,4.0,0.9,0,0.5923530000564964,0.7088236702525468,1.2700361971011835,0.30046425398897997,2539.485630888332,13,1.4646646976470947
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_1",13,4.0,0.9,1,0.6356320321681319,0.7279671477096294,1.3828049999950802,0.29177400322853136,2543.167494725205,13,1.6953742504119873
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_2",13,4.0,0.9,2,0.5883190576640197,0.7102226378917637,1.364955768922187,0.2880790996616896,2448.024845136049,13,1.9209628105163574
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_3",13,4.0,0.9,3,0.6074231987563733,0.7174014572149157,1.397725483018075,0.2860766028981013,2568.904397375249,13,1.6836183071136475
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_4",13,4.0,0.9,4,0.6355163729170311,0.7256096125581731,1.3277644287246206,0.2965291751396734,2505.2668905544333,13,2.7810487747192383
"FuzzyCMeans(n_clusters=13, fuzziness=4, rho=0.9)_5",13,4.0,0.9,5,0.5760739223577338,0.7198705292706504,1.2345611165537231,0.32494177338391045,2488.990508656949,13,1.2435030937194824
